Persona,Hogar,Sexo,Edad,ActividadHogar,EstadoCivil,NivelInstruccion,ViaAccesoPrincipal,TenenciaVivienda,TipoAlumbrado,TipoVivienda,TieneVehiculo,NumeroVehiculos,TieneMoto,NumeroMotos,AbastecimientoSuper,AbastecimientoDiesel,AbastecimientoEco,AbastecimientoExtra,AbastecimientoElectricidad,AbastecimientoGas,GastoSuper,GastoDiesel,GastoEco,GastoExtra,GastoElectricidad,GastoGas,ValorMnsualArriendo,IncluyeServicioAgua,IncluyeServicioLuz,CantidadDeCuartos,CuartoDormitorios,CuartoNegocio,CuartoCocina,ParentescoPropietario,Basura,TipoCocina,Vivienda,MaterialPiso,MaterialParedes,MaterialTecho,EstadoParedes,EstadoTecho,EstadoParedes,MedidorDeAgua,ObtieneJuntaAgua,MedioRecibeAgua,MedioObtieneAgua,ServicioDucha,TipoDeServicioHigienico,NoTieneServicioHigienico,TipoInsatalacionSanitaria,UnidadMuestreo,Ciudad,Conglomeracion,Estrato,Area,FactorExpansion,Periodo,Mes
0101500051030250610501,01015000510302506101,2,9,12,6,5,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,40,0,0,0,200,2,2,4,3,0,1,2,2,1,0101500051030250601,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005103,10150,005103,2713,1,141.357258653834,202301,01
0101500051030250710101,01015000510302507101,1,42,12,1,4,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,1,1,0,1,2,2,1,0101500051030250701,2,3,6,1,1,1," "," ",1,1,1,1,4,5,010150005103,10150,005103,2713,1,141.357258653834,202301,01
0101500051030250710201,01015000510302507101,2,37,12,1,4,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,1,1,0,1,2,2,1,0101500051030250701,2,3,6,1,1,1," "," ",1,1,1,1,4,5,010150005103,10150,005103,2713,1,141.357258653834,202301,01
0101500051030250710301,01015000510302507101,2,10,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,1,1,0,1,2,2,1,0101500051030250701,2,3,6,1,1,1," "," ",1,1,1,1,4,5,010150005103,10150,005103,2713,1,141.357258653834,202301,01
0101500051030250710401,01015000510302507101,2,18,12,6,7,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,2,1,1,0,1,2,2,1,0101500051030250701,2,3,6,1,1,1," "," ",1,1,1,1,4,5,010150005103,10150,005103,2713,1,141.357258653834,202301,01
0101500052030410110102,01015000520304101102,1,75,12,1,6,1,4,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410102,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410110202,01015000520304101102,2,71,12,1,9,1,4,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410102,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410110302,01015000520304101102,1,51,12,6,9,1,4,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410102,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410110402,01015000520304101102,2,28,12,4,9,1,4,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410102,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410110502,01015000520304101102,1,2,12,6,1,1,4,1,2,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410102,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410310102,01015000520304103102,1,62,12,1,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,3,5,4,0,1,2,2,1,0101500052030410302,2,1,4,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410310202,01015000520304103102,2,65,12,1,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,3,5,4,0,1,2,2,1,0101500052030410302,2,1,4,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410410102,01015000520304104102,1,40,12,1,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,3,2,0,1,2,2,1,0101500052030410402,2,1,1,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410410202,01015000520304104102,2,39,12,1,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,3,2,0,1,2,2,1,0101500052030410402,2,1,1,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410410302,01015000520304104102,2,12,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,3,2,0,1,2,2,1,0101500052030410402,2,1,1,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410410402,01015000520304104102,1,7,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,3,2,0,1,2,2,1,0101500052030410402,2,1,1,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410510102,01015000520304105102,1,26,12,6,9,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,350,2,2,5,4,0,1,2,2,1,0101500052030410502,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410610102,01015000520304106102,1,76,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,400,3,3,4,3,0,1,2,2,1,0101500052030410602,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410610202,01015000520304106102,2,70,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,400,3,3,4,3,0,1,2,2,1,0101500052030410602,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410610302,01015000520304106102,1,26,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,400,3,3,4,3,0,1,2,2,1,0101500052030410602,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410910102,01015000520304109102,1,86,12,1,4,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410902,1,1,6,3,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410910202,01015000520304109102,2,79,12,1,4,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410902,1,1,6,3,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410910302,01015000520304109102,2,56,12,6,8,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410902,1,1,6,3,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030410910402,01015000520304109102,1,55,12,6,9,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500052030410902,1,1,6,3,2,2," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030411010102,01015000520304110102,1,29,12,6,6,1,3,1,1,1,1,1,2,2,2,1,2,2,2,0,0,80,0,0,0,500,3,3,4,3,0,1,2,2,1,0101500052030411002,2,1,2,2,2,1," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030411010202,01015000520304110102,2,25,12,6,7,1,3,1,1,1,1,1,2,2,2,1,2,2,2,0,0,80,0,0,0,500,3,3,4,3,0,1,2,2,1,0101500052030411002,2,1,2,2,2,1," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500052030411010302,01015000520304110102,2,23,12,6,7,1,3,1,1,1,1,1,2,2,2,1,2,2,2,0,0,80,0,0,0,500,3,3,4,3,0,1,2,2,1,0101500052030411002,2,1,2,2,2,1," "," ",1,1,1,1,4,5,010150005203,10150,005203,2712,1,32.5712036297232,202302,02
0101500054010410110102,01015000540104101102,1,47,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500054010410102,4,1,2,1,2,2," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410110202,01015000540104101102,2,41,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500054010410102,4,1,2,1,2,2," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410110302,01015000540104101102,2,22,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500054010410102,4,1,2,1,2,2," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410410102,01015000540104104102,2,59,12,2,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,200,3,3,5,2,0,1,2,2,1,0101500054010410402,2,1,3,2,2,2," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410410202,01015000540104104102,1,21,12,6,7,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,200,3,3,5,2,0,1,2,2,1,0101500054010410402,2,1,3,2,2,2," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410510102,01015000540104105102,2,32,12,3,6,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2,2,2,1,0,1,2,2,1,0101500054010410502,2,3,4,2,2,1," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410510202,01015000540104105102,1,12,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2,2,2,1,0,1,2,2,1,0101500054010410502,2,3,4,2,2,1," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410510302,01015000540104105102,1,18,12,6,7,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,2,2,2,1,0,1,2,2,1,0101500054010410502,2,3,4,2,2,1," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410610102,01015000540104106102,1,24,12,6,7,1,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1,1,2,1,0,1,2,2,1,0101500054010410602,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410710102,01015000540104107102,2,38,12,6,4,1,5,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,3,1,1,0,1,2,2,1,0101500054010410702,4,1,2,3,3,2," "," ",1,1,2,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410810102,01015000540104108102,2,22,12,6,7,3,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,3,2,0,1,2,2,1,0101500054010410802,2,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410810202,01015000540104108102,2,18,12,6,7,3,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,3,2,0,1,2,2,1,0101500054010410802,2,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410910102,01015000540104109102,1,63,12,1,6,3,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500054010410902,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500054010410910202,01015000540104109102,2,57,12,1,4,3,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500054010410902,1,1,4,2,2,2," "," ",1,1,1,1,4,5,010150005401,10150,005401,2712,1,29.031756801795,202302,02
0101500056010270110103,01015000560102701103,1,36,12,3,8,1,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500056010270103,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270210103,01015000560102702103,1,79,12,1,4,1,4,1,1,2,0,1,1,2,2,1,2,2,2,0,0,15,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500056010270203,1,1,4,1,3,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270210203,01015000560102702103,2,77,12,1,4,1,4,1,1,2,0,1,1,2,2,1,2,2,2,0,0,15,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500056010270203,1,1,4,1,3,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270210303,01015000560102702103,2,33,12,1,9,1,4,1,1,2,0,1,1,2,2,1,2,2,2,0,0,15,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500056010270203,1,1,4,1,3,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270210403,01015000560102702103,1,33,12,1,9,1,4,1,1,2,0,1,1,2,2,1,2,2,2,0,0,15,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500056010270203,1,1,4,1,3,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270210503,01015000560102702103,2,5,12,6,5,1,4,1,1,2,0,1,1,2,2,1,2,2,2,0,0,15,0,0,0,250,3,3,5,4,0,1,2,2,1,0101500056010270203,1,1,4,1,3,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270310103,01015000560102703103,1,46,12,5,6,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,3,1,0,1,2,2,1,0101500056010270303,1,3,4,1,3,3," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270310203,01015000560102703103,2,34,12,5,6,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,3,1,0,1,2,2,1,0101500056010270303,1,3,4,1,3,3," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270310303,01015000560102703103,1,12,12,6,5,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,3,1,0,1,2,2,1,0101500056010270303,1,3,4,1,3,3," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270310403,01015000560102703103,1,10,12,6,5,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,3,1,0,1,2,2,1,0101500056010270303,1,3,4,1,3,3," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270410103,01015000560102704103,1,49,12,1,6,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,3,0101500056010270403,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270410203,01015000560102704103,2,49,12,1,6,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,3,0101500056010270403,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270410303,01015000560102704103,2,28,12,1,6,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,3,0101500056010270403,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270410403,01015000560102704103,1,23,12,6,9,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,3,0101500056010270403,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270410503,01015000560102704103,2,17,12,6,7,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,3,0101500056010270403,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270410603,01015000560102704103,1,26,12,1,6,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,3,0101500056010270403,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270410703,01015000560102704103,2,7,12,6,5,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,3,0101500056010270403,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270410803,01015000560102704103,1,5,12,6,5,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,5,4,0,1,2,2,3,0101500056010270403,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270510103,01015000560102705103,1,64,12,1,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500056010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270510203,01015000560102705103,2,64,12,1,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500056010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270510303,01015000560102705103,1,28,12,5,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500056010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270510403,01015000560102705103,2,28,12,5,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500056010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270510503,01015000560102705103,1,2,12,6,1,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500056010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270510603,01015000560102705103,2,11,12,6,5,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500056010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270610103,01015000560102706103,1,75,12,4,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500056010270603,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270610203,01015000560102706103,2,47,12,6,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500056010270603,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270610303,01015000560102706103,2,47,12,6,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500056010270603,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500056010270710103,01015000560102707103,1,28,12,6,6,1,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,1,1,0,0,2,2,2,3,0101500056010270703,1,3,4,1,1,2," "," ",1,1,2,1,4,5,010150005601,10150,005601,2713,1,86.5157344191633,202303,03
0101500057010250110101,01015000570102501101,2,76,12,4,4,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,6,5,0,1,2,2,1,0101500057010250101,2,1,1,1,1,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250210101,01015000570102502101,2,54,12,3,9,1,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,2,1,0,0,2,2,2,1,0101500057010250201,1,1,3,1,1,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250310101,01015000570102503101,2,44,12,2,4,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,3,2,0,1,2,2,1,0101500057010250301,1,1,6,1,2,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250310201,01015000570102503101,2,22,12,6,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,3,2,0,1,2,2,1,0101500057010250301,1,1,6,1,2,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250310301,01015000570102503101,2,20,12,6,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,3,2,0,1,2,2,1,0101500057010250301,1,1,6,1,2,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250310401,01015000570102503101,2,14,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,130,2,2,3,2,0,1,2,2,1,0101500057010250301,1,1,6,1,2,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250410101,01015000570102504101,2,76,12,4,4,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500057010250401,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250510101,01015000570102505101,2,78,12,4,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500057010250501,5,1,2,2,2,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250510201,01015000570102505101,2,52,12,6,9,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500057010250501,5,1,2,2,2,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250610101,01015000570102506101,1,31,11,6,8,1,1,1,1,2,0,1,1,2,2,1,2,2,2,0,0,60,0,0,0,350,2,2,6,4,1,1,2,2,1,0101500057010250601,2,1,3,1,1,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250610201,01015000570102506101,2,49,12,1,6,1,1,1,1,2,0,1,1,2,2,1,2,2,2,0,0,60,0,0,0,350,2,2,6,4,1,1,2,2,1,0101500057010250601,2,1,3,1,1,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250610301,01015000570102506101,1,21,12,6,7,1,1,1,1,2,0,1,1,2,2,1,2,2,2,0,0,60,0,0,0,350,2,2,6,4,1,1,2,2,1,0101500057010250601,2,1,3,1,1,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250710101,01015000570102507101,1,87,12,1,8,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500057010250701,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500057010250710201,01015000570102507101,2,82,12,1,9,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500057010250701,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150005701,10150,005701,2712,1,45.8346860380077,202301,01
0101500062020370110101,01015000620203701101,2,50,12,3,6,1,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500062020370101,2,1,6,1,2,1," "," ",1,1,1,1,4,5,010150006202,10150,006202,2711,1,59.3493001464457,202301,01
0101500062020370110201,01015000620203701101,2,17,12,6,7,1,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500062020370101,2,1,6,1,2,1," "," ",1,1,1,1,4,5,010150006202,10150,006202,2711,1,59.3493001464457,202301,01
0101500062020370110301,01015000620203701101,1,15,12,6,5,1,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500062020370101,2,1,6,1,2,1," "," ",1,1,1,1,4,5,010150006202,10150,006202,2711,1,59.3493001464457,202301,01
0101500062020370210101,01015000620203702101,2,31,12,5,6,1,1,1,2,2,0,1,2,2,2,1,2,1,2,0,0,20,0,5,0,150,2,1,3,2,0,1,2,2,1,0101500062020370201,2,1,2,1,2,1," "," ",1,1,1,2,4,5,010150006202,10150,006202,2711,1,59.3493001464457,202301,01
0101500062020370210201,01015000620203702101,1,27,12,5,6,1,1,1,2,2,0,1,2,2,2,1,2,1,2,0,0,20,0,5,0,150,2,1,3,2,0,1,2,2,1,0101500062020370201,2,1,2,1,2,1," "," ",1,1,1,2,4,5,010150006202,10150,006202,2711,1,59.3493001464457,202301,01
